u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,bridge,tunnel,junction
417763769,5964559885,0,"761753027,380594140,491388949,761753030",motorway,2,80,常磐自動車道,True,E6,False,572.8709905830002,"LINESTRING (140.5721013 36.5063656, 140.5725574 36.5067241, 140.5725878 36.5067482, 140.5733938 36.5073583, 140.5740075 36.5078185, 140.5751578 36.5086606, 140.5754204 36.5088543, 140.5757538 36.509103, 140.5763394 36.5095478, 140.5767672 36.509897)",yes,,
504241153,504241162,0,761737233,motorway_link,1,,,True,,False,112.2024336688166,"LINESTRING (140.5764012 36.5068439, 140.5764519 36.5064227, 140.5765217 36.5058395)",,,
504241162,373336039,0,478436060,motorway_link,1,30,,True,,False,355.5336525929036,"LINESTRING (140.5765217 36.5058395, 140.5766151 36.5055382, 140.5766706 36.5053826, 140.5767209 36.5052378, 140.5767778 36.5051104, 140.5768326 36.5050002, 140.576893 36.5049015, 140.5769765 36.5048184, 140.5770643 36.5047628, 140.5771748 36.5047083, 140.577258 36.5046797, 140.5773435 36.5046636, 140.5774396 36.5046601, 140.5775343 36.5046679, 140.5776094 36.5046813, 140.5776861 36.504704, 140.5778157 36.5047605, 140.5780164 36.5048711, 140.5783555 36.5050808, 140.5788268 36.5054104, 140.5791715 36.5055801)",,,
504241162,761112896,0,"938732036,60791718,60791727",motorway_link,1,30,,True,,False,543.6386487913445,"LINESTRING (140.5765217 36.5058395, 140.5765416 36.5055235, 140.5765647 36.5053578, 140.5766336 36.5050872, 140.5767028 36.5048548, 140.5767457 36.5047077, 140.5768168 36.5045062, 140.576895 36.5043076, 140.5769855 36.5041351, 140.5770367 36.5040459, 140.577105 36.5039448, 140.5771779 36.5038459, 140.5772826 36.5037246, 140.5773686 36.5036445, 140.5774388 36.5035863, 140.5775182 36.503529, 140.5776047 36.5034901, 140.5776852 36.5034664, 140.5777717 36.5034567, 140.5778501 36.5034594, 140.5779326 36.5034724, 140.5780137 36.5035036, 140.5780888 36.5035467, 140.5781385 36.503592, 140.57818 36.5036491, 140.5782109 36.5037095, 140.578229 36.503771, 140.578229 36.5038421, 140.5782156 36.5039111, 140.5781847 36.5039704, 140.5781284 36.5040372, 140.5780647 36.5040841, 140.5779903 36.504124, 140.5779225 36.5041472, 140.5778401 36.5041655, 140.5777717 36.5041671, 140.5776697 36.5041563, 140.5775751 36.5041296, 140.5774545 36.504076, 140.5773532 36.50402, 140.5771983 36.5039203, 140.5769707 36.5037431, 140.5767603 36.5035757)",yes,,
728175867,1093666238,0,94067212,residential,,,,False,,False,90.25220320425561,"LINESTRING (140.6312218 36.5139201, 140.6302131 36.5139594)",,,
728175867,1093666535,0,582206042,trunk,2,50,国道245号,False,245,False,14.60614825351216,"LINESTRING (140.6312218 36.5139201, 140.6312116 36.5140512)",,,
728175867,742227290,0,582206042,trunk,2,50,国道245号,False,245,True,116.61307796925091,"LINESTRING (140.6312218 36.5139201, 140.6312296 36.5136616, 140.6312224 36.5134226, 140.631187 36.5131542, 140.6311354 36.5128761)",,,
728175880,1097699541,0,60793575,trunk,2,60,国道293号,False,293,False,51.5151005157768,"LINESTRING (140.590317 36.5048875, 140.5898286 36.5051335)",,,
728175880,1097699639,0,60793575,trunk,2,60,国道293号,False,293,True,241.16363711031204,"LINESTRING (140.590317 36.5048875, 140.5913102 36.5043538, 140.5915467 36.5042195, 140.5918471 36.5040548, 140.5922724 36.5037916, 140.5925091 36.5036263)",,,
728175880,2480145995,0,225928868,residential,,,,False,,False,107.18140920086076,"LINESTRING (140.590317 36.5048875, 140.5903688 36.5049456, 140.5914386 36.5051843)",,,
728175884,2347706143,0,"425947539,1144646095",trunk,2,60,陸前浜街道,False,6,False,118.82171950011424,"LINESTRING (140.5838661 36.5080364, 140.5841618 36.5081853, 140.5844483 36.5083362, 140.5845558 36.5083925, 140.5849828 36.5086162)",,,
728175884,2347706131,0,1144646096,trunk,2,50,国道293号,False,293,False,66.26923721648002,"LINESTRING (140.5838661 36.5080364, 140.5836412 36.5081509, 140.5832344 36.5083484)",,,
728175884,2348681556,0,"1144646097,60793575",trunk,2,60,国道293号,False,293,True,113.07408151357095,"LINESTRING (140.5838661 36.5080364, 140.5840926 36.5079136, 140.584198 36.5078606, 140.5847508 36.5075934, 140.5849435 36.5075039)",,,
728175884,2347706099,0,"1144646098,761265773",trunk,2,60,陸前浜街道,False,6,True,68.71506866764067,"LINESTRING (140.5838661 36.5080364, 140.5835694 36.5078864, 140.5832955 36.5077408, 140.5832205 36.5077009)",,,
728178576,3775221159,0,638787114,unclassified,,,,False,,True,91.1444501871828,"LINESTRING (140.6215259 36.5142708, 140.6213174 36.51419, 140.6210464 36.5139639, 140.6207705 36.5137336)",,,
728178576,1093666153,0,759246093,tertiary,2,,,False,,False,115.34412085268629,"LINESTRING (140.6215259 36.5142708, 140.6214662 36.5141816, 140.6214163 36.5140908, 140.6210219 36.5133164)",,,
728178576,1093666709,0,759246093,tertiary,2,,,False,,True,42.63743613501174,"LINESTRING (140.6215259 36.5142708, 140.621599 36.5143465, 140.6216634 36.514407, 140.621839 36.5145598)",,,
728178577,1093666356,0,60436117,secondary,2,40,大甕停車場線,False,288,False,151.58500582150506,"LINESTRING (140.6207412 36.5127611, 140.6209481 36.512692, 140.6216354 36.5124625, 140.6219423 36.5123633, 140.6223186 36.5122615)",,,
728178577,1093666802,0,267390912,tertiary,2,,,False,,False,39.091441586275835,"LINESTRING (140.6207412 36.5127611, 140.6206023 36.5125048, 140.6205665 36.5124388)",,,
728178577,1093666153,0,759246093,tertiary,2,,,False,,True,66.64803056870409,"LINESTRING (140.6207412 36.5127611, 140.6208866 36.5130488, 140.6210219 36.5133164)",,,
728178579,13068065369,0,343845493,residential,,,,False,,False,64.93332966722112,"LINESTRING (140.62603 36.5134929, 140.6267546 36.5134499)",,,
728178579,1093666508,0,343845493,residential,,,,False,,True,70.22335947937901,"LINESTRING (140.62603 36.5134929, 140.6252459 36.513534)",,,
728178579,1093666305,0,94067233,tertiary,2,,中道通り,False,,False,107.49359172811444,"LINESTRING (140.62603 36.5134929, 140.6259713 36.5132614, 140.6259066 36.5125328)",,,
728178579,1093666706,0,94067233,tertiary,2,,中道通り,False,,True,133.5929256301624,"LINESTRING (140.62603 36.5134929, 140.6261289 36.5137937, 140.6262635 36.5141315, 140.6265398 36.5146189)",,,
728178580,11047652917,0,60436117,secondary,2,40,大甕停車場線,False,288,False,94.27227114317516,"LINESTRING (140.6258352 36.5118983, 140.6268861 36.5118251)",,,
728178580,761109125,0,60436117,secondary,2,40,大甕停車場線,False,288,True,67.80714479788315,"LINESTRING (140.6258352 36.5118983, 140.6250795 36.5119526)",,,
728178580,1093666024,0,94067233,tertiary,2,,中道通り,False,,False,60.528473827147764,"LINESTRING (140.6258352 36.5118983, 140.625778 36.5113559)",,,
728178580,1093666305,0,94067233,tertiary,2,,中道通り,False,,True,70.84125599812384,"LINESTRING (140.6258352 36.5118983, 140.6259066 36.5125328)",,,
728178582,775711833,0,582206042,trunk,2,50,国道245号,False,245,False,39.25794138033882,"LINESTRING (140.6300442 36.5165028, 140.6297856 36.5167882)",,,
728178582,775711817,0,759246095,tertiary,,,大みか北通り,False,,False,53.58928828132574,"LINESTRING (140.6300442 36.5165028, 140.6294618 36.516388)",,,
728178582,1093666931,0,582206042,trunk,2,50,国道245号,False,245,True,147.96900428609,"LINESTRING (140.6300442 36.5165028, 140.6302689 36.516253, 140.6304022 36.5160796, 140.6305143 36.5159062, 140.6308477 36.5153435)",,,
728178582,1093666507,0,759246095,tertiary,,,大みか北通り,False,,True,43.10296173294468,"LINESTRING (140.6300442 36.5165028, 140.6304046 36.5165647, 140.6305025 36.5166113)",,,
728178584,742227298,0,1189785703,trunk,2,50,国道245号,False,245,False,138.319090503846,"LINESTRING (140.6288883 36.5057086, 140.6292739 36.5069133)",,,
728178584,1093666333,0,94067288,unclassified,,,,False,,False,671.7481422853755,"LINESTRING (140.6288883 36.5057086, 140.6287164 36.5056043, 140.6286263 36.5053675, 140.628429 36.5049634, 140.6282777 36.5046517, 140.6281152 36.5043722, 140.6278906 36.5040338, 140.6276467 36.5037092, 140.6274891 36.5035219, 140.6272019 36.5032113, 140.626958 36.5029592, 140.6267751 36.5028089, 140.6265497 36.5026654, 140.6260619 36.5023313, 140.6258763 36.502195, 140.6256933 36.5020982, 140.6255257 36.5020515, 140.6253321 36.5020239, 140.6251301 36.5019852, 140.6249967 36.5019385, 140.6248632 36.5018726, 140.6247337 36.5017742, 140.6246548 36.5016769, 140.6246141 36.5015749, 140.6245866 36.5014447, 140.624554 36.5011785, 140.6245495 36.5011419)",,,
728178584,742997610,0,582206041,trunk,2,50,国道245号,False,245,True,410.85227791900735,"LINESTRING (140.6288883 36.5057086, 140.6287924 36.5053971, 140.6286846 36.5051023, 140.6285599 36.5048183, 140.6284472 36.5045776, 140.6283253 36.5043543, 140.6281037 36.5039893, 140.6278684 36.5036443, 140.627598 36.5032991, 140.6273076 36.5029789, 140.6270464 36.5027185, 140.626787 36.5024676)",,,
728178584,1093665943,0,"58757219,1189786855",tertiary,,,古房地通り,False,,True,132.6800234947982,"LINESTRING (140.6288883 36.5057086, 140.6285191 36.5058534, 140.6283697 36.5059081, 140.627854 36.5060986, 140.6275433 36.5062134)",,,
728178586,1093666449,0,94067233,tertiary,2,,中道通り,False,,False,34.79021793678399,"LINESTRING (140.6255769 36.5096188, 140.6254643 36.5093193)",,,
728178586,761109098,0,94067233,tertiary,2,,中道通り,False,,True,105.81301543039477,"LINESTRING (140.6255769 36.5096188, 140.6256944 36.5105657)",,,
728178586,1093666704,0,94067237,residential,,,,False,,False,69.37164749016544,"LINESTRING (140.6255769 36.5096188, 140.62628 36.5093545)",,,
728178597,773686931,0,58757053,residential,,,,False,,False,134.7550283312106,"LINESTRING (140.6267516 36.5065171, 140.6273934 36.5076137)",,,
728178597,1093665943,0,58757219,tertiary,,,古房地通り,False,,False,78.40548289622312,"LINESTRING (140.6267516 36.5065171, 140.6275433 36.5062134)",,,
728178597,769231139,0,58757219,tertiary,,,古房地通り,False,,True,94.57569026297932,"LINESTRING (140.6267516 36.5065171, 140.6257899 36.5068719)",,,
728178606,769231139,0,58757219,tertiary,,,古房地通り,False,,False,137.47891744987385,"LINESTRING (140.6243968 36.5073961, 140.6257899 36.5068719)",,,
728178606,773686928,0,94067233,tertiary,2,,中道通り,False,,True,134.64058962338126,"LINESTRING (140.6243968 36.5073961, 140.6250281 36.5084955)",,,
728178606,1093666290,0,58757219,tertiary,,,古房地通り,False,,True,82.39840762248153,"LINESTRING (140.6243968 36.5073961, 140.6242483 36.5074524, 140.6235629 36.5077121)",,,
728180182,742997636,0,1144646117,secondary,2,50,日立港線,False,254,True,9.030668076389567,"LINESTRING (140.6252615 36.5009573, 140.6253326 36.5008996)",,,
728180182,742997610,0,59851614,trunk,1,50,国道245号,True,245,False,216.32264812480017,"LINESTRING (140.6252615 36.5009573, 140.6253631 36.5010582, 140.626787 36.5024676)",,,
728180182,1093666333,0,"1188406124,1144646116",secondary,2,50,日立港線,False,254,False,68.02897851370548,"LINESTRING (140.6252615 36.5009573, 140.6251916 36.5009982, 140.6251117 36.501037, 140.6250519 36.5010583, 140.6249901 36.5010786, 140.6249301 36.5010942, 140.6248593 36.5011087, 140.6247507 36.5011267, 140.6246726 36.5011338, 140.6245495 36.5011419)",,,
728180185,728180208,0,761737232,motorway_link,1,,,True,,False,114.32258734367247,"LINESTRING (140.5763568 36.5058014, 140.576273 36.5064152, 140.576226 36.5068241)",,,
728180204,728180185,0,"938732035,58757701,58757221",motorway_link,1,40,,True,,False,610.0965424348759,"LINESTRING (140.5792226 36.5055267, 140.5789257 36.5052942, 140.5784798 36.5048969, 140.5784362 36.5048484, 140.5783785 36.5047854, 140.5783329 36.5047164, 140.5782887 36.5046317, 140.5782638 36.5045509, 140.5782478 36.5044711, 140.5782417 36.5043973, 140.5782478 36.5043207, 140.5782605 36.5042334, 140.5782853 36.5041294, 140.5783041 36.504048, 140.5783202 36.5039585, 140.5783235 36.5039079, 140.5783282 36.5038206, 140.5783215 36.5037521, 140.5783001 36.5036885, 140.5782645 36.5036222, 140.5782283 36.5035683, 140.57818 36.5035236, 140.5781237 36.5034815, 140.5780566 36.5034427, 140.5779829 36.5034147, 140.5778917 36.5033926, 140.5778119 36.5033861, 140.5777401 36.5033888, 140.577665 36.5034007, 140.577592 36.5034244, 140.5775061 36.5034605, 140.5774062 36.5035198, 140.5773184 36.5035909, 140.57721 36.503696, 140.5771128 36.5038105, 140.5770372 36.5039136, 140.576967 36.504013, 140.5769037 36.504123, 140.5768307 36.504265, 140.5767518 36.5044544, 140.5766951 36.5046175, 140.5765724 36.5050184, 140.5764603 36.5054572, 140.5763568 36.5058014)",yes,,
728180204,761112896,0,938732033,trunk,1,60,陸前浜街道,True,6,False,309.66701428415365,"LINESTRING (140.5792226 36.5055267, 140.5789278 36.5053475, 140.5786518 36.5051574, 140.5783365 36.5049335, 140.5779161 36.5045952, 140.5767603 36.5035757)",,,
728180205,1093665993,0,58757219,tertiary,,,古房地通り,False,,False,80.89831785144447,"LINESTRING (140.6190324 36.5094229, 140.6198504 36.5091114)",,,
728180205,1093665941,0,582206039,tertiary,,,,False,,True,103.71798536373466,"LINESTRING (140.6190324 36.5094229, 140.6194697 36.5102869)",,,
728180205,1093666887,0,62182034,unclassified,,,,False,,False,164.63890802633858,"LINESTRING (140.6190324 36.5094229, 140.618392 36.5096685, 140.6183621 36.5096822, 140.6183615 36.5097081, 140.6187613 36.5105023)",,,
728180205,1093666664,0,"1186972747,1189785702",tertiary,2,,,False,,False,367.4279304008276,"LINESTRING (140.6190324 36.5094229, 140.617495 36.506926, 140.6174725 36.5068895, 140.6172109 36.5064606)",,,
728180206,373335998,0,94086372,residential,,,,False,,True,68.53381774519644,"LINESTRING (140.6071536 36.5122136, 140.6072623 36.5122456, 140.6073473 36.5122773, 140.607374 36.5123701, 140.6074044 36.5124532, 140.607466 36.5125267, 140.6075163 36.5125927, 140.6075164 36.5126928)",,,
728180206,728180220,0,1144646110,secondary,2,50,日立港線,False,254,False,62.294122758330616,"LINESTRING (140.6071536 36.5122136, 140.6071043 36.5122706, 140.6070123 36.5123901, 140.6069328 36.5125209, 140.6069114 36.5125643, 140.6068425 36.5127123)",,,
728180206,1000347799,0,1188385021,secondary,2,50,日立港線,False,254,True,44.46218440269648,"LINESTRING (140.6071536 36.5122136, 140.6073153 36.5120494, 140.6074718 36.5119064)",,,
728180208,728180221,0,58757703,motorway_link,1,,,True,,False,469.3119812123092,"LINESTRING (140.576226 36.5068241, 140.576114 36.5073368, 140.5760043 36.5076212, 140.5759215 36.5078172, 140.5758277 36.5079549, 140.5757326 36.5080475, 140.5756214 36.5081142, 140.5754917 36.5081559, 140.5753599 36.5081811, 140.57522 36.5081825, 140.575089 36.5081623, 140.5749794 36.5081334, 140.5748123 36.5080698, 140.574629 36.5079846, 140.5744255 36.507875, 140.5741644 36.5077029, 140.573559 36.5072607, 140.5727654 36.5067319)",,,
728180208,5964559885,0,"761737232,761753026,761753031",motorway_link,1,,,True,,False,787.3101395263998,"LINESTRING (140.576226 36.5068241, 140.576209 36.5073129, 140.576156 36.5076768, 140.5761218 36.5079059, 140.5760789 36.5081058, 140.5760091 36.5083101, 140.5759384 36.5084729, 140.5758515 36.5086184, 140.5757188 36.5088033, 140.575592 36.5089338, 140.5754619 36.5090551, 140.5753438 36.5091456, 140.5752063 36.5092341, 140.5750958 36.5092928, 140.5749958 36.509337, 140.5748983 36.5093721, 140.5747998 36.5093958, 140.5746986 36.5094098, 140.5745974 36.5094125, 140.5744835 36.509407, 140.574368 36.5093834, 140.5742754 36.5093543, 140.5741984 36.5093219, 140.5741144 36.509274, 140.5740435 36.5092157, 140.5739804 36.5091484, 140.5739376 36.5090794, 140.5739106 36.5090017, 140.5739019 36.5089301, 140.5739086 36.5088557, 140.5739294 36.5087889, 140.5739731 36.5087046, 140.5740381 36.5086255, 140.5741267 36.5085586, 140.5742225 36.5085118, 140.5743319 36.5084826, 140.5744338 36.5084719, 140.574553 36.5084747, 140.5746817 36.5084963, 140.5747964 36.5085329, 140.5749399 36.5085973, 140.5750908 36.5086924, 140.5753885 36.5089042, 140.575713 36.5091381, 140.5762737 36.5095682, 140.5767672 36.509897)",yes,,
728180210,761108864,0,94067214,tertiary,2,,,False,,False,36.86092576411797,"LINESTRING (140.6161451 36.5047578, 140.6160855 36.5046878, 140.616045 36.504648, 140.6158788 36.5045056)",,,
728180210,1093666947,0,1186972747,tertiary,2,,,False,,True,66.38720405712742,"LINESTRING (140.6161451 36.5047578, 140.6162091 36.5048525, 140.6162431 36.5049132, 140.6164772 36.5052917)",,,
728180210,11062626070,0,"267390920,1315453249,1186972748,267390918",secondary,2,50,日立港線,False,254,False,92.11156965800967,"LINESTRING (140.6161451 36.5047578, 140.6160239 36.5048509, 140.6159653 36.5048929, 140.6157623 36.5050433, 140.6155593 36.5051937, 140.6154528 36.5052725, 140.6154189 36.5052975, 140.6153892 36.5053208)",yes,,
728180210,1093666325,0,"1315453248,58757218",secondary,2,50,日立港線,False,254,True,84.5740975216784,"LINESTRING (140.6161451 36.5047578, 140.6162551 36.5046722, 140.6163143 36.5046261, 140.6165516 36.5044413, 140.6168228 36.504227)",,,
728180212,1093666228,0,58757218,secondary,2,50,日立港線,False,254,False,67.02243725856741,"LINESTRING (140.6179908 36.503384, 140.6178737 36.5034573, 140.6176852 36.5035769, 140.6174137 36.5037685)",,,
728180212,1093666825,0,58757218,secondary,2,50,日立港線,False,254,True,29.264904822611385,"LINESTRING (140.6179908 36.503384, 140.6180576 36.5033486, 140.6181062 36.5033228, 140.6181655 36.503292, 140.6182651 36.5032403)",,,
728180212,1094538033,0,94166503,residential,,,,False,,True,55.71839275015203,"LINESTRING (140.6179908 36.503384, 140.6179704 36.5033411, 140.6179662 36.5033323, 140.6180083 36.5032506, 140.6182664 36.5029597)",,,
728180220,1093767874,0,"1144646112,1144646109",trunk,3,60,陸前浜街道,False,6,True,106.8551293843895,"LINESTRING (140.6068425 36.5127123, 140.6065685 36.5127219, 140.6065095 36.5127247, 140.6062447 36.5127335, 140.6056498 36.5127761)",,,
728180220,728180206,0,1144646110,secondary,2,50,日立港線,False,254,True,62.294122758330616,"LINESTRING (140.6068425 36.5127123, 140.6069114 36.5125643, 140.6069328 36.5125209, 140.6070123 36.5123901, 140.6071043 36.5122706, 140.6071536 36.5122136)",,,
728180220,2348681568,0,"239826898,1144646111",tertiary,"2,4",50,山側道路（市道石名坂多賀線）,False,,False,145.94756462846988,"LINESTRING (140.6068425 36.5127123, 140.6067813 36.5129093, 140.6067642 36.5129519, 140.6066526 36.5134348, 140.606618 36.5135572, 140.6065571 36.5137134, 140.6065198 36.5137896, 140.6064754 36.5138544, 140.6063815 36.5139584)",,,
