osmid,y,x,highway,ref,street_count,junction,geometry
1000347833,36.509444,140.6047129,,,4,,POINT (140.6047129 36.509444)
1000347835,36.5093706,140.6020332,,,4,,POINT (140.6020332 36.5093706)
1000347889,36.511646,140.5904514,,,3,,POINT (140.5904514 36.511646)
1000347898,36.5124198,140.585595,,,3,,POINT (140.585595 36.5124198)
1029421480,36.4875633,140.5994699,,,3,,POINT (140.5994699 36.4875633)
1029421550,36.4896458,140.604281,,,4,,POINT (140.604281 36.4896458)
1029421555,36.4868628,140.6074524,,,5,yes,POINT (140.6074524 36.4868628)
1029426739,36.4930128,140.5945714,,,4,,POINT (140.5945714 36.4930128)
1029426759,36.491335,140.5928365,,,3,,POINT (140.5928365 36.491335)
1029426763,36.4905145,140.5923328,,,3,,POINT (140.5923328 36.4905145)
1029426819,36.4894335,140.5965696,,,3,,POINT (140.5965696 36.4894335)
1029426870,36.4899117,140.5983642,,,3,,POINT (140.5983642 36.4899117)
1029426897,36.4880996,140.5989659,,,3,,POINT (140.5989659 36.4880996)
1029426926,36.4871787,140.5994815,,,3,,POINT (140.5994815 36.4871787)
1029426949,36.4850039,140.6019491,,,3,,POINT (140.6019491 36.4850039)
1029426966,36.4847951,140.6029337,,,3,,POINT (140.6029337 36.4847951)
1029426971,36.4858953,140.6003724,,,3,,POINT (140.6003724 36.4858953)
1029426990,36.4879322,140.5991398,,,3,,POINT (140.5991398 36.4879322)
1030567317,36.4971726,140.5698708,traffic_signals,,4,,POINT (140.5698708 36.4971726)
1093523079,36.5121496,140.588477,,,3,,POINT (140.588477 36.5121496)
1093523080,36.5061802,140.5803322,traffic_signals,,5,,POINT (140.5803322 36.5061802)
1093523162,36.5099518,140.58538,,,3,,POINT (140.58538 36.5099518)
1093523173,36.5120335,140.5833431,,,3,,POINT (140.5833431 36.5120335)
1093523386,36.5101868,140.5875843,,,3,,POINT (140.5875843 36.5101868)
1093523404,36.5092246,140.5825489,,,3,,POINT (140.5825489 36.5092246)
1093523471,36.506594,140.5799805,,,4,,POINT (140.5799805 36.506594)
1093523488,36.5088428,140.5821978,traffic_signals,,4,,POINT (140.5821978 36.5088428)
1093523499,36.5103477,140.579135,traffic_signals,,4,,POINT (140.579135 36.5103477)
1093523500,36.5110841,140.5832391,,,3,,POINT (140.5832391 36.5110841)
1093665941,36.5102869,140.6194697,,,4,,POINT (140.6194697 36.5102869)
1093665943,36.5062134,140.6275433,,,3,,POINT (140.6275433 36.5062134)
1093665954,36.5149109,140.6280914,,,4,,POINT (140.6280914 36.5149109)
1093665965,36.5126193,140.6243362,,,3,,POINT (140.6243362 36.5126193)
1093665971,36.5176974,140.6289658,,,4,,POINT (140.6289658 36.5176974)
1093665978,36.5144163,140.6277911,,,4,,POINT (140.6277911 36.5144163)
1093665992,36.511614,140.6299451,,,3,,POINT (140.6299451 36.511614)
1093665993,36.5091114,140.6198504,,,3,,POINT (140.6198504 36.5091114)
1093666018,36.511438,140.6219438,,,4,,POINT (140.6219438 36.511438)
1093666021,36.515869,140.6266084,,,3,,POINT (140.6266084 36.515869)
1093666024,36.5113559,140.625778,,,4,,POINT (140.625778 36.5113559)
1093666049,36.5104949,140.626717,,,3,,POINT (140.626717 36.5104949)
1093666050,36.5161552,140.6282572,,,3,,POINT (140.6282572 36.5161552)
1093666051,36.5141159,140.6291641,,,4,,POINT (140.6291641 36.5141159)
1093666065,36.5049973,140.6168944,,,3,,POINT (140.6168944 36.5049973)
1093666073,36.5044591,140.6181519,,,3,,POINT (140.6181519 36.5044591)
1093666108,36.5153014,140.623552,,,3,,POINT (140.623552 36.5153014)
1093666116,36.5106798,140.6226439,,,3,,POINT (140.6226439 36.5106798)
1093666122,36.5085952,140.6311781,,,3,,POINT (140.6311781 36.5085952)
1093666153,36.5133164,140.6210219,,,4,,POINT (140.6210219 36.5133164)
1093666171,36.5152647,140.6295001,,,4,,POINT (140.6295001 36.5152647)
1093666174,36.5096126,140.6201357,,,3,,POINT (140.6201357 36.5096126)
1093666177,36.5111837,140.6227968,,,3,,POINT (140.6227968 36.5111837)
1093666183,36.5110358,140.6305574,,,3,,POINT (140.6305574 36.5110358)
1093666185,36.5119927,140.6196831,,,3,,POINT (140.6196831 36.5119927)
1093666195,36.5100814,140.6240087,,,3,,POINT (140.6240087 36.5100814)
1093666197,36.5105652,140.6215534,,,4,,POINT (140.6215534 36.5105652)
1093666200,36.5160454,140.6241974,,,3,,POINT (140.6241974 36.5160454)
1093666223,36.5007325,140.6254909,,,3,,POINT (140.6254909 36.5007325)
1093666228,36.5037685,140.6174137,,,4,,POINT (140.6174137 36.5037685)
1093666229,36.5124449,140.6272662,,,4,,POINT (140.6272662 36.5124449)
1093666238,36.5139594,140.6302131,,,3,,POINT (140.6302131 36.5139594)
1093666249,36.5050643,140.617728,,,3,,POINT (140.617728 36.5050643)
1093666251,36.515431,140.6241943,,,3,,POINT (140.6241943 36.515431)
1093666257,36.5084155,140.6287962,,,4,,POINT (140.6287962 36.5084155)
1093666279,36.5122434,140.630945,,,3,,POINT (140.630945 36.5122434)
1093666284,36.5117932,140.6230623,,,4,,POINT (140.6230623 36.5117932)
1093666290,36.5077121,140.6235629,,,3,,POINT (140.6235629 36.5077121)
1093666302,36.5144225,140.6232828,,,4,,POINT (140.6232828 36.5144225)
1093666305,36.5125328,140.6259066,,,4,,POINT (140.6259066 36.5125328)
1093666311,36.503783,140.6188555,,,3,,POINT (140.6188555 36.503783)
1093666324,36.5134902,140.62046,,,3,,POINT (140.62046 36.5134902)
1093666325,36.504227,140.6168228,,,3,,POINT (140.6168228 36.504227)
1093666331,36.5158798,140.6327919,,,3,,POINT (140.6327919 36.5158798)
1093666333,36.5011419,140.6245495,,,4,,POINT (140.6245495 36.5011419)
1093666337,36.5073231,140.6281502,,,4,,POINT (140.6281502 36.5073231)
1093666340,36.5132571,140.6212335,,,3,,POINT (140.6212335 36.5132571)
1093666356,36.5122615,140.6223186,,,4,,POINT (140.6223186 36.5122615)
1093666358,36.5021728,140.6157479,,,4,,POINT (140.6157479 36.5021728)
1093666368,36.5141195,140.6253718,,,3,,POINT (140.6253718 36.5141195)
1093666371,36.5123542,140.6289749,,,4,,POINT (140.6289749 36.5123542)
1093666384,36.5043832,140.6289937,,,1,,POINT (140.6289937 36.5043832)
1093666399,36.5090855,140.6270093,,,4,,POINT (140.6270093 36.5090855)
1093666412,36.5122895,140.6300319,,,4,,POINT (140.6300319 36.5122895)
1093666414,36.5146272,140.6311084,,,3,,POINT (140.6311084 36.5146272)
1093666446,36.5164474,140.6264283,,,4,,POINT (140.6264283 36.5164474)
1093666449,36.5093193,140.6254643,,,3,,POINT (140.6254643 36.5093193)
1093666472,36.5096577,140.6245732,,,4,,POINT (140.6245732 36.5096577)
1093666477,36.5142971,140.62417,,,4,,POINT (140.62417 36.5142971)
1093666499,36.5088134,140.6241826,,,3,,POINT (140.6241826 36.5088134)
1093666504,36.5170425,140.6262664,,,3,,POINT (140.6262664 36.5170425)
1093666507,36.5166113,140.6305025,,,4,,POINT (140.6305025 36.5166113)
1093666508,36.513534,140.6252459,,,4,,POINT (140.6252459 36.513534)
1093666526,36.5163768,140.6241397,,,3,,POINT (140.6241397 36.5163768)
1093666529,36.5100179,140.6295141,,,4,,POINT (140.6295141 36.5100179)
1093666535,36.5140512,140.6312116,,,3,,POINT (140.6312116 36.5140512)
1093666550,36.514213,140.6247482,,,3,,POINT (140.6247482 36.514213)
1093666558,36.5108821,140.619772,,,4,,POINT (140.619772 36.5108821)
1093666560,36.5166387,140.6275181,,,3,,POINT (140.6275181 36.5166387)
1093666576,36.5087008,140.6280094,,,4,,POINT (140.6280094 36.5087008)
1093666580,36.5026623,140.6197284,,,4,,POINT (140.6197284 36.5026623)
1093666583,36.5129318,140.6301,,,4,,POINT (140.6301 36.5129318)
1093666594,36.5136291,140.6238694,,,4,,POINT (140.6238694 36.5136291)
1093666596,36.5093484,140.6210133,,,4,,POINT (140.6210133 36.5093484)
1093666597,36.5100653,140.6203687,,,3,,POINT (140.6203687 36.5100653)
1093666599,36.5151672,140.6268403,,,3,,POINT (140.6268403 36.5151672)
1093666623,36.5118998,140.6221531,,,4,,POINT (140.6221531 36.5118998)
1093666626,36.5162391,140.6252499,,,4,,POINT (140.6252499 36.5162391)
1093666630,36.5125732,140.6251451,,,4,,POINT (140.6251451 36.5125732)
1093666654,36.5110997,140.6296238,,,3,,POINT (140.6296238 36.5110997)
1093666664,36.5064606,140.6172109,,,3,,POINT (140.6172109 36.5064606)
1093666682,36.5111523,140.6288758,,,4,,POINT (140.6288758 36.5111523)
1093666694,36.5110727,140.6190975,,,3,,POINT (140.6190975 36.5110727)
1093666704,36.5093545,140.62628,,,3,,POINT (140.62628 36.5093545)
1093666705,36.5156916,140.6271147,,,3,,POINT (140.6271147 36.5156916)
1093666706,36.5146189,140.6265398,,,4,,POINT (140.6265398 36.5146189)
1093666709,36.5145598,140.621839,,,3,,POINT (140.621839 36.5145598)
1093666712,36.5126863,140.6234632,,,4,,POINT (140.6234632 36.5126863)
1093666741,36.5155096,140.6315224,,,4,,POINT (140.6315224 36.5155096)
1093666750,36.514711,140.631997,,,3,,POINT (140.631997 36.514711)
1093666780,36.511226,140.6278091,,,4,,POINT (140.6278091 36.511226)
1093666800,36.5182731,140.6277294,,,4,,POINT (140.6277294 36.5182731)
1093666802,36.5124388,140.6205665,,,3,,POINT (140.6205665 36.5124388)
1093666805,36.5173106,140.6279778,,,3,,POINT (140.6279778 36.5173106)
1093666810,36.5172948,140.6279105,,,3,,POINT (140.6279105 36.5172948)
1093666822,36.504696,140.6173297,,,3,,POINT (140.6173297 36.504696)
1093666825,36.5032403,140.6182651,,,3,,POINT (140.6182651 36.5032403)
1093666839,36.513581,140.6245956,,,4,,POINT (140.6245956 36.513581)
1093666841,36.5089911,140.6299284,,,3,,POINT (140.6299284 36.5089911)
1093666854,36.5165284,140.6309242,,,3,,POINT (140.6309242 36.5165284)
1093666857,36.5092613,140.6222271,,,4,,POINT (140.6222271 36.5092613)
1093666861,36.5128576,140.622584,,,4,,POINT (140.622584 36.5128576)
1093666876,36.5137293,140.622969,,,4,,POINT (140.622969 36.5137293)
1093666880,36.5055396,140.6174946,,,3,,POINT (140.6174946 36.5055396)
1093666887,36.5105023,140.6187613,,,3,,POINT (140.6187613 36.5105023)
1093666898,36.5146587,140.6293262,,,4,,POINT (140.6293262 36.5146587)
1093666900,36.5172723,140.6278085,,,3,,POINT (140.6278085 36.5172723)
1093666909,36.5185505,140.6281816,,,4,,POINT (140.6281816 36.5185505)
1093666912,36.5148693,140.6234814,,,4,,POINT (140.6234814 36.5148693)
1093666931,36.5153435,140.6308477,,,4,,POINT (140.6308477 36.5153435)
1093666947,36.5052917,140.6164772,,,3,,POINT (140.6164772 36.5052917)
1093767348,36.5123616,140.6050429,,,1,,POINT (140.6050429 36.5123616)
1093767356,36.5048316,140.606659,,,3,,POINT (140.606659 36.5048316)
1093767361,36.5022866,140.6092619,,,4,,POINT (140.6092619 36.5022866)
1093767378,36.5108688,140.6040176,,,1,,POINT (140.6040176 36.5108688)
1093767394,36.5093093,140.604262,,,4,,POINT (140.604262 36.5093093)
1093767399,36.5084086,140.6049114,,,4,,POINT (140.6049114 36.5084086)
1093767411,36.5031681,140.6095882,,,4,,POINT (140.6095882 36.5031681)
1093767415,36.5063559,140.6085509,,,3,,POINT (140.6085509 36.5063559)
1093767420,36.5061248,140.6008533,,,4,,POINT (140.6008533 36.5061248)
1093767423,36.5062965,140.6043297,,,4,,POINT (140.6043297 36.5062965)
1093767430,36.5083548,140.6071893,,,4,,POINT (140.6071893 36.5083548)
1093767433,36.5101339,140.6034512,,,4,,POINT (140.6034512 36.5101339)
1093767455,36.5048903,140.6085923,,,3,,POINT (140.6085923 36.5048903)
1093767459,36.5073636,140.6090823,,,3,,POINT (140.6090823 36.5073636)
1093767465,36.5076901,140.6052831,,,3,,POINT (140.6052831 36.5076901)
1093767470,36.5066909,140.6107883,,,4,,POINT (140.6107883 36.5066909)
1093767486,36.5089686,140.6052846,,,3,,POINT (140.6052846 36.5089686)
1093767493,36.5100888,140.6085273,,,4,,POINT (140.6085273 36.5100888)
1093767496,36.5054748,140.5989253,,,1,,POINT (140.5989253 36.5054748)
1093767504,36.5092617,140.6038146,,,4,,POINT (140.6038146 36.5092617)
1093767514,36.5084755,140.6062113,,,3,,POINT (140.6062113 36.5084755)
1093767517,36.5071559,140.606582,,,3,,POINT (140.606582 36.5071559)
1093767519,36.5149697,140.6179802,,,3,,POINT (140.6179802 36.5149697)
1093767522,36.5059666,140.6036512,,,3,,POINT (140.6036512 36.5059666)
1093767535,36.504828,140.6080959,,,3,,POINT (140.6080959 36.504828)
1093767549,36.5084258,140.6105387,,,3,,POINT (140.6105387 36.5084258)
1093767551,36.509969,140.6072,,,4,,POINT (140.6072 36.509969)
1093767552,36.508395,140.6044673,,,4,,POINT (140.6044673 36.508395)
1093767567,36.5065758,140.6064882,,,4,,POINT (140.6064882 36.5065758)
1093767576,36.5062392,140.605201,,,3,,POINT (140.605201 36.5062392)
1093767580,36.5102445,140.6038545,,,4,,POINT (140.6038545 36.5102445)
1093767588,36.5103648,140.6042791,,,4,,POINT (140.6042791 36.5103648)
1093767602,36.5070769,140.6112345,,,4,,POINT (140.6112345 36.5070769)
1093767608,36.5075942,140.604321,,,4,,POINT (140.604321 36.5075942)
1093767610,36.5090148,140.60934,,,3,,POINT (140.60934 36.5090148)
1093767615,36.5043912,140.6065536,,,3,,POINT (140.6065536 36.5043912)
1093767625,36.5076682,140.608706,,,3,,POINT (140.608706 36.5076682)
1093767632,36.5075765,140.6036835,,,4,,POINT (140.6036835 36.5075765)
1093767640,36.5116413,140.60778,,,3,yes,POINT (140.60778 36.5116413)
1093767647,36.5061537,140.6130996,,,4,,POINT (140.6130996 36.5061537)
1093767649,36.5053228,140.6064437,,,4,,POINT (140.6064437 36.5053228)
1093767660,36.5119901,140.6049828,,,3,,POINT (140.6049828 36.5119901)
1093767671,36.5084203,140.6053373,,,4,,POINT (140.6053373 36.5084203)
1093767679,36.5078766,140.6121142,,,3,yes,POINT (140.6121142 36.5078766)
1093767681,36.5073285,140.6100616,,,3,,POINT (140.6100616 36.5073285)
1093767695,36.5046772,140.6044451,traffic_signals,,4,,POINT (140.6044451 36.5046772)
1093767710,36.51038,140.60241,,,3,,POINT (140.60241 36.51038)
1093767713,36.501755,140.6089427,,,3,,POINT (140.6089427 36.501755)
1093767722,36.5092703,140.6094614,,,3,,POINT (140.6094614 36.5092703)
1093767723,36.5055225,140.5990953,,,3,,POINT (140.5990953 36.5055225)
1093767726,36.5074124,140.6078204,,,3,,POINT (140.6078204 36.5074124)
1093767728,36.5122731,140.6034689,,,3,,POINT (140.6034689 36.5122731)
1093767730,36.5101472,140.6029078,,,3,,POINT (140.6029078 36.5101472)
1093767731,36.5029689,140.6083045,,,4,,POINT (140.6083045 36.5029689)
1093767736,36.5147687,140.6191479,,,3,,POINT (140.6191479 36.5147687)
1093767739,36.5116718,140.5950153,,,3,,POINT (140.5950153 36.5116718)
1093767742,36.5032757,140.6103336,,,3,,POINT (140.6103336 36.5032757)
1093767754,36.506927,140.6053556,,,3,,POINT (140.6053556 36.506927)
1093767758,36.509888,140.6082752,,,3,,POINT (140.6082752 36.509888)
1093767761,36.5057214,140.6090885,traffic_signals,,4,,POINT (140.6090885 36.5057214)
1093767766,36.503576,140.6082466,,,3,,POINT (140.6082466 36.503576)
1093767770,36.5125484,140.6037261,,,3,,POINT (140.6037261 36.5125484)
1093767771,36.5013026,140.6100107,traffic_signals,,4,,POINT (140.6100107 36.5013026)
1093767773,36.5051324,140.6049449,,,3,,POINT (140.6049449 36.5051324)
1093767778,36.5071032,140.6047112,,,3,,POINT (140.6047112 36.5071032)
1093767779,36.504563,140.6058719,,,3,,POINT (140.6058719 36.504563)
1093767781,36.5050962,140.6095243,,,3,,POINT (140.6095243 36.5050962)
1093767787,36.5059256,140.612787,,,3,,POINT (140.612787 36.5059256)
1093767788,36.5055446,140.6082289,,,3,,POINT (140.6082289 36.5055446)
1093767789,36.5159128,140.6177281,,,4,,POINT (140.6177281 36.5159128)
1093767794,36.5043237,140.6092498,,,3,,POINT (140.6092498 36.5043237)
1093767804,36.5056872,140.6069441,,,3,,POINT (140.6069441 36.5056872)
1093767812,36.5051901,140.607644,,,3,,POINT (140.607644 36.5051901)
1093767813,36.5066617,140.612504,,,3,,POINT (140.612504 36.5066617)
1093767820,36.5080934,140.6100829,,,4,,POINT (140.6100829 36.5080934)
1093767825,36.5154206,140.6188382,,,3,,POINT (140.6188382 36.5154206)
1093767829,36.5059892,140.6115665,,,3,,POINT (140.6115665 36.5059892)
1093767838,36.5108069,140.6045145,,,1,,POINT (140.6045145 36.5108069)
1093767843,36.5085201,140.607632,,,3,,POINT (140.607632 36.5085201)
1093767847,36.5047197,140.6050014,,,3,,POINT (140.6050014 36.5047197)
1093767850,36.5058331,140.6040698,,,3,,POINT (140.6040698 36.5058331)
1093767853,36.5107883,140.6031316,,,3,,POINT (140.6031316 36.5107883)
1093767856,36.5069987,140.6080581,,,3,,POINT (140.6080581 36.5069987)
1093767863,36.5100732,140.6032485,,,3,,POINT (140.6032485 36.5100732)
1093767868,36.5030237,140.6075206,,,4,,POINT (140.6075206 36.5030237)
1093767874,36.5127761,140.6056498,,,3,,POINT (140.6056498 36.5127761)
1093767880,36.5023836,140.6105247,,,3,,POINT (140.6105247 36.5023836)
1093767881,36.5158332,140.6144057,,,3,,POINT (140.6144057 36.5158332)
1093767885,36.5063427,140.6102903,,,4,,POINT (140.6102903 36.5063427)
1093767893,36.5104874,140.6046957,,,4,,POINT (140.6046957 36.5104874)
1093767897,36.5163154,140.6167194,,,3,,POINT (140.6167194 36.5163154)
1093767899,36.504208,140.6071912,,,4,,POINT (140.6071912 36.504208)
1093767901,36.5042298,140.6071164,,,3,,POINT (140.6071164 36.5042298)
1093767906,36.5021774,140.6079469,,,3,,POINT (140.6079469 36.5021774)
1093767909,36.5059476,140.6124783,,,3,,POINT (140.6124783 36.5059476)
1093767911,36.5070872,140.6071959,,,4,,POINT (140.6071959 36.5070872)
1093767914,36.5052737,140.6038129,,,3,,POINT (140.6038129 36.5052737)
1093767924,36.509352,140.6094984,,,3,,POINT (140.6094984 36.509352)
1093767929,36.5055373,140.608468,,,3,,POINT (140.608468 36.5055373)
1093767932,36.50627,140.6080822,,,3,,POINT (140.6080822 36.50627)
1093767933,36.5087857,140.6110403,,,3,,POINT (140.6110403 36.5087857)
1093767940,36.5106726,140.6053435,,,3,,POINT (140.6053435 36.5106726)
1093767941,36.5166607,140.6160028,,,3,,POINT (140.6160028 36.5166607)
1093767942,36.5119212,140.603106,,,3,,POINT (140.603106 36.5119212)
1093767958,36.5113663,140.6033599,,,3,,POINT (140.6033599 36.5113663)
1093767962,36.5081235,140.6065152,,,4,,POINT (140.6065152 36.5081235)
1093767963,36.5083425,140.6115441,,,3,,POINT (140.6115441 36.5083425)
1093767966,36.5093851,140.6026299,,,3,,POINT (140.6026299 36.5093851)
1093767974,36.5091115,140.6071882,,,4,,POINT (140.6071882 36.5091115)
1093767986,36.5037422,140.6094413,,,4,,POINT (140.6094413 36.5037422)
1093767987,36.5154474,140.6189799,,,3,,POINT (140.6189799 36.5154474)
1093767988,36.5024762,140.6110158,,,1,,POINT (140.6110158 36.5024762)
1093767990,36.5095648,140.6051126,,,4,,POINT (140.6051126 36.5095648)
1093767996,36.5059716,140.609599,,,3,,POINT (140.609599 36.5059716)
1093768000,36.5075332,140.6048412,,,4,,POINT (140.6048412 36.5075332)
1093768009,36.5067134,140.6025079,,,4,,POINT (140.6025079 36.5067134)
1093768010,36.5041042,140.607589,,,3,,POINT (140.607589 36.5041042)
1093768025,36.5061881,140.6064212,,,3,,POINT (140.6064212 36.5061881)
1093768026,36.5057516,140.606345,,,4,,POINT (140.606345 36.5057516)
1093768033,36.5150601,140.6179783,,,3,,POINT (140.6179783 36.5150601)
1093768036,36.5078149,140.6056822,,,3,,POINT (140.6056822 36.5078149)
1093768041,36.5056277,140.6110756,,,3,,POINT (140.6110756 36.5056277)
1093768044,36.5126944,140.6044992,,,3,,POINT (140.6044992 36.5126944)
1093768045,36.5027679,140.6107143,,,3,,POINT (140.6107143 36.5027679)
1093768048,36.5066442,140.6090254,,,4,,POINT (140.6090254 36.5066442)
1093768050,36.5112536,140.6060641,,,3,,POINT (140.6060641 36.5112536)
1093768052,36.5035059,140.606062,,,3,,POINT (140.606062 36.5035059)
1093768058,36.5066418,140.6136988,,,3,,POINT (140.6136988 36.5066418)
1093768063,36.5041637,140.6081783,,,4,,POINT (140.6081783 36.5041637)
1093768065,36.506307,140.6051862,,,3,,POINT (140.6051862 36.506307)
1093768068,36.5049528,140.609052,,,3,,POINT (140.609052 36.5049528)
1093768070,36.5173147,140.617063,,,3,,POINT (140.617063 36.5173147)
1093768081,36.5071086,140.6130934,,,3,,POINT (140.6130934 36.5071086)
1093768089,36.5058723,140.6052472,,,3,,POINT (140.6052472 36.5058723)
1093768090,36.5121529,140.6055989,,,1,,POINT (140.6055989 36.5121529)
1093768095,36.5038357,140.6101601,,,3,,POINT (140.6101601 36.5038357)
1093768099,36.5088315,140.6092509,,,3,,POINT (140.6092509 36.5088315)
